,identifiant_unique_client,nombre_commandes,montant_total_acheté,panier_moyen,note_moyenne,taux_avis,types_paiement_utilisés,paiement_en_plusieurs_fois,moyenne_nbre_paiements,variete_categories,dernier_achat,premier_achat,etat_client,code_postal_client,cp_etats_clients,recence,anciennete,frequence_commande_mensuelle,jours_entre_commandes_moyen
148,005f4b46e70bbd3295a38e2fd28d6566,1,63.9,63.9,4.0,1.0,1,0.0,1.0,1,2017-11-02,2017-11-02,Rio de Janeiro,20271,20000,305,1,30.0,1.0
149,005f6fa02633470267dcd1e3ecd0fa79,1,272.04,272.04,5.0,1.0,1,1.0,4.0,1,2018-07-27,2018-07-27,São Paulo,15990,01000,38,1,30.0,1.0
150,005ff4ebe100db3eebbe6f7b19a8f99a,1,236.81,236.81,5.0,1.0,1,1.0,4.0,1,2017-09-13,2017-09-13,São Paulo,8381,01000,355,1,30.0,1.0
151,006031108b00e5f73b2426a50b50f9c0,1,204.83,204.83,5.0,1.0,1,1.0,10.0,1,2017-09-03,2017-09-03,São Paulo,1312,01000,365,1,30.0,1.0
152,00605a8897ed9ad73b5c93bebad2541a,1,31.13,31.13,5.0,1.0,1,0.0,1.0,1,2018-03-25,2018-03-25,Rio de Janeiro,28022,20000,162,1,30.0,1.0
153,00626f29f9b57d3ef7c1739ff03e944e,1,154.53,154.53,5.0,1.0,1,0.0,1.0,1,2018-04-11,2018-04-11,Piauí,64048,64000,145,1,30.0,1.0
154,0062adafa3846d9f372d8f1bde591b24,1,149.87,149.87,5.0,1.0,1,0.0,1.0,1,2018-02-24,2018-02-24,São Paulo,2452,01000,191,1,30.0,1.0
155,0063817060d662048ed08bccecaf45d5,1,142.76,71.38,5.0,1.0,1,0.0,1.0,1,2018-01-12,2018-01-12,Mato Grosso,78525,78000,234,1,30.0,1.0
156,0064a1b5f5cddd047c987b988a90c8c1,1,1076.8,269.2,5.0,1.0,1,0.0,1.0,1,2018-03-02,2018-03-02,São Paulo,17511,01000,185,1,30.0,1.0
157,0064c96f536ac6250275482221834154,1,65.33,65.33,4.0,1.0,1,0.0,1.0,1,2018-06-20,2018-06-20,São Paulo,6515,01000,75,1,30.0,1.0
158,00651d97d964127ccfc0e2e55464876d,1,23.72,23.72,1.0,1.0,1,0.0,1.0,1,2018-02-26,2018-02-26,São Paulo,13042,01000,189,1,30.0,1.0
159,0065f6fb341f013a95a8e11cdc98d07a,1,119.32,119.32,4.0,1.0,1,1.0,2.0,1,2017-10-09,2017-10-09,São Paulo,4814,01000,329,1,30.0,1.0
160,0065f7795a38381973a373c8b4939679,1,31.22,31.22,4.0,1.0,1,0.0,1.0,1,2018-07-07,2018-07-07,Rio Grande do Sul,91230,90000,58,1,30.0,1.0
161,0066b328e72fd82fd7420bf849c0e8b4,1,94.35,94.35,4.0,1.0,1,0.0,1.0,1,2017-09-04,2017-09-04,São Paulo,6112,01000,364,1,30.0,1.0
162,0067d2652c12515146721538868bbd80,1,190.28,190.28,5.0,1.0,1,0.0,1.0,1,2018-06-19,2018-06-19,Santa Catarina,89027,88000,76,1,30.0,1.0
163,0068bd2e9e76c018846dbc6e2bec5ac5,1,79.51,79.51,5.0,1.0,1,0.0,1.0,1,2018-06-26,2018-06-26,São Paulo,3904,01000,69,1,30.0,1.0
164,006a8c1784d622ebe06bab57e72ee045,1,66.64,66.64,2.0,1.0,1,0.0,1.0,1,2017-11-25,2017-11-25,Rio de Janeiro,20551,20000,282,1,30.0,1.0
165,006ab6f5e82340e927757563a9fbe7e4,1,601.2,300.6,1.0,1.0,1,1.0,3.0,1,2017-12-02,2017-12-02,Rio de Janeiro,26070,20000,275,1,30.0,1.0
166,006b297ed73773b17d8874a2eb4466e8,1,108.46,108.46,5.0,1.0,1,1.0,10.0,1,2018-04-09,2018-04-09,Bahia,42716,40000,147,1,30.0,1.0
167,006bbb235068a01d2e3e47fa09ccf53c,1,34.0,34.0,5.0,1.0,1,0.0,1.0,1,2018-02-15,2018-02-15,Distrito Federal,70863,70000,200,1,30.0,1.0
168,006c10bfead12ac8d90486fb4ce4e603,1,77.22,77.22,5.0,1.0,1,0.0,1.0,1,2018-06-14,2018-06-14,São Paulo,9710,01000,81,1,30.0,1.0
169,006d763076d74d16d66e828e79ec1544,1,99.32,99.32,5.0,1.0,1,1.0,9.0,1,2017-08-05,2017-08-05,Minas Gerais,39400,30000,394,1,30.0,1.0
170,006e937bd5a5e32043018a6d1521b5d5,1,199.79,199.79,5.0,1.0,1,1.0,2.0,1,2017-12-10,2017-12-10,Bahia,40725,40000,267,1,30.0,1.0
171,006ec5b170182812131c7d9b219c036f,1,61.77,61.77,5.0,1.0,1,0.0,1.0,1,2017-10-16,2017-10-16,Minas Gerais,35500,30000,322,1,30.0,1.0
172,006f2f20cf0cd723624b99d0e8e40d0c,1,46.1,46.1,5.0,1.0,1,0.0,1.0,1,2018-02-10,2018-02-10,Paraná,81900,80000,205,1,30.0,1.0
173,00704e915ae0d4a236eace0267454cf9,1,123.39,123.39,4.0,1.0,1,0.0,1.0,1,2017-07-31,2017-07-31,Minas Gerais,34600,30000,399,1,30.0,1.0
174,00705dcbc0b9cad67abd658612770905,1,47.93,47.93,5.0,1.0,1,1.0,2.0,1,2018-08-10,2018-08-10,São Paulo,1151,01000,24,1,30.0,1.0
175,00720f160ff500d3605a1bf403eb62d9,1,118.54,118.54,5.0,1.0,1,1.0,2.0,1,2018-05-19,2018-05-19,São Paulo,13201,01000,107,1,30.0,1.0
176,00728bae3dec9c16b2193ab7e3195eb7,1,211.01,211.01,5.0,1.0,1,1.0,3.0,1,2018-01-14,2018-01-14,Rio de Janeiro,26950,20000,232,1,30.0,1.0
177,00737247e3dc1942da2c527ef3bd2709,1,78.2,78.2,1.0,1.0,1,0.0,1.0,1,2018-03-24,2018-03-24,Minas Gerais,33200,30000,163,1,30.0,1.0
178,0074a1d3f1995ff0538dc7197500973c,1,624.9,624.9,5.0,1.0,1,1.0,10.0,1,2018-05-10,2018-05-10,Santa Catarina,88745,88000,116,1,30.0,1.0
179,00762eafc5dac5fc1574f91e9b7c9b67,1,233.93,233.93,5.0,1.0,1,0.0,1.0,1,2018-02-07,2018-02-07,São Paulo,2136,01000,208,1,30.0,1.0
180,007658319c060f337577e8a1834d5df5,1,119.45,119.45,4.0,1.0,1,1.0,5.0,1,2018-07-04,2018-07-04,Paraíba,58025,58000,61,1,30.0,1.0
181,00765d375af0e700f61c57db00a8ee63,1,215.01,215.01,5.0,1.0,1,1.0,10.0,1,2017-08-10,2017-08-10,São Paulo,13456,01000,389,1,30.0,1.0
182,0076a71311bb2386a353f5ba87d2aa29,1,70.53,70.53,5.0,1.0,1,0.0,1.0,1,2017-07-28,2017-07-28,Ceará,63905,60000,402,1,30.0,1.0
183,00776f3807b128beca64cd0b27138d92,1,321.57,321.57,3.0,1.0,1,1.0,4.0,1,2017-09-21,2017-09-21,São Paulo,3568,01000,347,1,30.0,1.0
184,0077ba3f829303a1dce98552495c91a1,1,159.65,159.65,4.0,1.0,1,1.0,3.0,1,2018-06-19,2018-06-19,São Paulo,2333,01000,76,1,30.0,1.0
185,0077dc76aaf02323f03bce9b00878253,1,874.42,874.42,5.0,1.0,1,1.0,6.0,1,2018-03-11,2018-03-11,Alagoas,57305,57000,176,1,30.0,1.0
186,0078108af1d2dc4b1601c744ca581b4f,1,66.72,66.72,5.0,1.0,1,0.0,1.0,1,2018-05-07,2018-05-07,São Paulo,13930,01000,119,1,30.0,1.0
187,0078bb0f0d23e922d08437b7d0e13907,1,44.09,44.09,4.0,1.0,1,0.0,1.0,1,2017-12-21,2017-12-21,Minas Gerais,31720,30000,256,1,30.0,1.0
188,007953b3182d5ccc9189a694f5c68163,1,112.08,112.08,1.0,1.0,1,1.0,2.0,1,2017-04-15,2017-04-15,São Paulo,7084,01000,506,1,30.0,1.0
189,00797f371bc0f6adb4d267be541a92da,1,67.36,67.36,5.0,1.0,1,0.0,1.0,1,2018-04-09,2018-04-09,São Paulo,12703,01000,147,1,30.0,1.0
190,0079b50e9f77c1148b472818f92eaebc,1,41.69,41.69,5.0,1.0,1,1.0,4.0,1,2017-11-26,2017-11-26,Rio de Janeiro,26900,20000,281,1,30.0,1.0
191,0079b7407a428543a7f178cc09164035,1,64.0,64.0,4.0,1.0,1,1.0,4.0,1,2017-11-29,2017-11-29,São Paulo,18017,01000,278,1,30.0,1.0
192,007a2fab7046647dad04fe7d08c57820,1,126.48,126.48,5.0,1.0,1,0.0,1.0,1,2018-02-03,2018-02-03,Rio de Janeiro,21330,20000,212,1,30.0,1.0
193,007ad549acb91673f04eac22c0568114,1,90.85,90.85,5.0,1.0,1,0.0,1.0,1,2017-09-26,2017-09-26,São Paulo,8795,01000,342,1,30.0,1.0
194,007b8307b6448f0425ff2001f00c1bdb,1,40.94,40.94,4.0,1.0,1,0.0,1.0,1,2018-05-14,2018-05-14,Pará,66093,66000,112,1,30.0,1.0
195,007ba48697b079e78f168b051462dd1b,1,147.78,147.78,2.0,1.0,1,1.0,3.0,1,2018-06-06,2018-06-06,São Paulo,12460,01000,89,1,30.0,1.0
196,007d9f716ead2bc8712255271a38f609,1,67.57,67.57,5.0,1.0,1,1.0,2.0,1,2018-01-01,2018-01-01,Goiás,74475,74000,245,1,30.0,1.0
197,007e21b7a007c8f8dadfa43c9d5a91db,1,70.75,70.75,1.0,1.0,1,0.0,1.0,1,2018-03-10,2018-03-10,Rio de Janeiro,22611,20000,177,1,30.0,1.0
198,0083e758383b3deb6c6dac1b0b431ac0,1,42.35,42.35,5.0,1.0,1,0.0,1.0,1,2018-01-06,2018-01-06,São Paulo,11702,01000,240,1,30.0,1.0
199,00842c7d0cedb9e1edad8e9b7d148f09,1,64.55,64.55,5.0,1.0,1,0.0,1.0,1,2017-04-05,2017-04-05,Santa Catarina,88200,88000,516,1,30.0,1.0
200,0085139b503668b3addcfe826d91be8d,1,1513.41,504.47,2.0,1.0,1,1.0,5.0,1,2018-01-30,2018-01-30,São Paulo,15760,01000,216,1,30.0,1.0
201,0085d749fc64f766ece1729464f8039a,1,349.53,349.53,5.0,1.0,1,1.0,8.0,1,2018-03-21,2018-03-21,Pernambuco,54420,50000,166,1,30.0,1.0
202,008778a1591d49f6b2464dffaa4fa662,1,260.55,260.55,5.0,1.0,1,1.0,10.0,1,2017-07-19,2017-07-19,São Paulo,3912,01000,411,1,30.0,1.0
203,0087c31081ea8d160baa06bf4ad4d76f,1,183.05,183.05,4.0,1.0,1,1.0,8.0,1,2018-06-22,2018-06-22,Santa Catarina,89227,88000,73,1,30.0,1.0
204,0087eede471173af78d789df249c3a45,1,151.11,151.11,5.0,1.0,1,0.0,1.0,1,2017-02-16,2017-02-16,Rio Grande do Sul,90520,90000,564,1,30.0,1.0
205,008b06aba4b5f5b5b94f525ccf520624,1,181.0,90.5,5.0,1.0,1,1.0,2.0,1,2018-08-22,2018-08-22,São Paulo,18055,01000,12,1,30.0,1.0
206,008b82b072c6b564fcce49a325f84097,1,45.13,45.13,4.0,1.0,1,1.0,4.0,1,2018-03-10,2018-03-10,Rio de Janeiro,21381,20000,177,1,30.0,1.0
207,008ca52811784a181c8c88e8d66b49db,1,136.64,136.64,5.0,1.0,1,1.0,4.0,1,2018-08-15,2018-08-15,Rio Grande do Norte,59082,59000,19,1,30.0,1.0
208,008d17333e414049279c7822dfd5f019,1,132.05,132.05,5.0,1.0,1,1.0,7.0,1,2017-08-23,2017-08-23,São Paulo,8440,01000,376,1,30.0,1.0
209,008ea5bdd1a99fb584cce7739349da75,1,64.04,64.04,4.0,1.0,1,1.0,2.0,1,2018-04-13,2018-04-13,Ceará,60841,60000,143,1,30.0,1.0
210,008f3d5f45a11059239a5c452cd00006,1,336.56,336.56,5.0,1.0,1,0.0,1.0,1,2017-01-26,2017-01-26,Maranhão,65920,65000,585,1,30.0,1.0
211,008fb2ecc75561d202dd4db2e0ceec25,1,40.77,40.77,5.0,1.0,1,1.0,4.0,1,2017-05-31,2017-05-31,São Paulo,2873,01000,460,1,30.0,1.0
212,009000746b4fc73fe77ecc396fdb78d2,1,166.59,166.59,5.0,1.0,1,1.0,2.0,1,2017-11-29,2017-11-29,Minas Gerais,30310,30000,278,1,30.0,1.0
213,009062f98089a091615b5c9faa13de26,1,30.27,30.27,5.0,1.0,1,1.0,3.0,1,2017-09-12,2017-09-12,Espírito Santo,29101,29000,356,1,30.0,1.0
214,009210a1646725341917560a13f7799f,1,25.85,25.85,5.0,1.0,1,0.0,1.0,1,2017-08-02,2017-08-02,Paraná,87860,80000,397,1,30.0,1.0
215,009231b0ef6a6b4f5a5fe46938827b83,1,108.83,108.83,5.0,1.0,1,0.0,1.0,1,2018-02-04,2018-02-04,São Paulo,13084,01000,211,1,30.0,1.0
216,009301957bc7714394865c44650d8060,1,93.78,93.78,2.0,1.0,1,1.0,3.0,1,2017-06-23,2017-06-23,São Paulo,13059,01000,437,1,30.0,1.0
217,0093aeb87eca387dd153f965aa10c060,1,149.69,149.69,2.0,1.0,1,1.0,2.0,1,2017-11-21,2017-11-21,São Paulo,4216,01000,286,1,30.0,1.0
218,0093c499f4f9c0e169ead490aa62ce3e,1,226.22,226.22,5.0,1.0,1,1.0,2.0,1,2017-06-12,2017-06-12,Minas Gerais,36201,30000,448,1,30.0,1.0
219,0093dbe7f479386a92095026decf825d,1,43.58,43.58,4.0,1.0,1,0.0,1.0,1,2017-11-27,2017-11-27,São Paulo,2238,01000,280,1,30.0,1.0
220,00941614a654458b888b8780815bd26c,1,185.83,185.83,5.0,1.0,1,1.0,4.0,1,2017-03-29,2017-03-29,São Paulo,12335,01000,523,1,30.0,1.0
221,00950dbc783342e164c24e09023ebcb7,1,89.1,89.1,5.0,1.0,1,0.0,1.0,1,2018-07-03,2018-07-03,São Paulo,7081,01000,62,1,30.0,1.0
222,009671b5dc80cdf32aeb5850868ba81c,1,110.72,110.72,5.0,1.0,1,1.0,3.0,1,2017-06-21,2017-06-21,Rio de Janeiro,23032,20000,439,1,30.0,1.0
223,0096c18412349537abc45e350581cbbc,1,3080.96,770.24,1.0,1.0,1,1.0,8.0,1,2017-03-14,2017-03-14,Rio Grande do Sul,93310,90000,538,1,30.0,1.0
224,0096c9cb600a08e601f7c2be6734531a,1,186.92,186.92,5.0,1.0,1,1.0,2.0,1,2017-07-28,2017-07-28,São Paulo,7417,01000,402,1,30.0,1.0
225,0096f8cd903cc205efab77d5ae6bb6f1,1,147.97,147.97,5.0,1.0,1,1.0,2.0,1,2018-02-12,2018-02-12,São Paulo,13426,01000,203,1,30.0,1.0
226,00970787f181925ba33bd32b3817f742,1,35.4,35.4,2.0,1.0,1,1.0,2.0,1,2017-09-16,2017-09-16,Rio de Janeiro,20530,20000,352,1,30.0,1.0
227,0097c1e3f3c2fed7a7d8cf30be1a33df,1,101.73,101.73,5.0,1.0,1,0.0,1.0,1,2017-11-27,2017-11-27,São Paulo,13300,01000,280,1,30.0,1.0
228,0097fca0db567f5ca79509b7b4fc1c2d,1,1593.4099999999999,227.62999999999997,1.0,1.0,1,1.0,10.0,1,2018-04-19,2018-04-19,São Paulo,3405,01000,137,1,30.0,1.0
229,00986cafefb6e670cceca01694bda599,1,43.92,43.92,4.0,1.0,1,0.0,1.0,1,2017-12-31,2017-12-31,São Paulo,13920,01000,246,1,30.0,1.0
230,0098853a28531d48988a2fb02b30840e,1,79.38,79.38,5.0,1.0,1,0.0,1.0,1,2018-06-08,2018-06-08,Rio de Janeiro,24230,20000,87,1,30.0,1.0
231,009890d2f2b15df1267ed7f90f45fc4e,1,98.16,98.16,4.0,1.0,1,0.0,1.0,1,2018-04-23,2018-04-23,Goiás,73840,74000,133,1,30.0,1.0
232,0098f4847541cc7d676f9a5efc64c0f0,1,147.55,147.55,5.0,1.0,1,1.0,3.0,1,2017-04-17,2017-04-17,Minas Gerais,30411,30000,504,1,30.0,1.0
233,009a0802534f904b40b9d512b49794e1,1,91.29,91.29,5.0,1.0,1,0.0,1.0,1,2017-11-16,2017-11-16,Rio de Janeiro,22210,20000,291,1,30.0,1.0
234,009a3ad0cbdfc7f5481488472f72e8b1,1,21.04,21.04,5.0,1.0,1,0.0,1.0,1,2018-04-04,2018-04-04,São Paulo,13070,01000,152,1,30.0,1.0
235,009dd7b313c04f4ccd9d4e423bc04ba7,1,136.8,136.8,4.0,1.0,1,0.0,1.0,1,2018-04-25,2018-04-25,Minas Gerais,37757,30000,131,1,30.0,1.0
236,009e70fcdd4ea3769c73210414e73c64,1,49.69,49.69,2.0,1.0,1,0.0,1.0,1,2017-06-19,2017-06-19,Minas Gerais,37400,30000,441,1,30.0,1.0
237,009f647a455451d6c325bef96685e1c1,1,144.31,144.31,3.0,1.0,1,1.0,5.0,1,2018-04-27,2018-04-27,Minas Gerais,38400,30000,129,1,30.0,1.0
238,00a02d822b18db532e50e0607e615f3b,1,199.26,199.26,5.0,1.0,1,1.0,2.0,1,2018-08-14,2018-08-14,São Paulo,9862,01000,20,1,30.0,1.0
239,00a089b8c7ab1e3808c3ad7de7a254dd,1,42.47,42.47,4.0,1.0,1,0.0,1.0,1,2018-06-20,2018-06-20,São Paulo,13049,01000,75,1,30.0,1.0
240,00a1c6913daeda0b7f9b79f802805fdb,1,101.34,101.34,4.0,1.0,1,1.0,4.0,1,2017-12-27,2017-12-27,Santa Catarina,89900,88000,250,1,30.0,1.0
241,00a1d0d7d91c17c634d6896ce10ce1c6,1,114.58,114.58,3.0,1.0,1,1.0,10.0,1,2018-07-30,2018-07-30,Ceará,60711,60000,35,1,30.0,1.0
242,00a1e8f160b36ccdcbca310933f12a3b,1,36.48,36.48,4.0,1.0,1,0.0,1.0,1,2017-11-29,2017-11-29,São Paulo,4058,01000,278,1,30.0,1.0
243,00a218ea82c458456098caa1c4a7e796,1,66.99,66.99,4.0,1.0,1,0.0,1.0,1,2017-03-01,2017-03-01,Minas Gerais,36640,30000,551,1,30.0,1.0
244,00a33236962b4ac37fd25275be9c206b,1,116.84,116.84,5.0,1.0,1,0.0,1.0,1,2018-08-19,2018-08-19,Rio de Janeiro,23042,20000,15,1,30.0,1.0
245,00a39521eb40f7012db50455bf083460,2,123.25,61.625,4.0,1.0,1,0.0,1.0,2,2018-06-03,2018-05-23,Distrito Federal,72595,70000,92,12,5.0,6.0
246,00a3a868d6047bac2888d27b16743ba0,1,105.08,105.08,4.0,1.0,1,1.0,2.0,1,2018-02-10,2018-02-10,Rio de Janeiro,21230,20000,205,1,30.0,1.0
247,00a6ee75a90222405df9d8d59babc513,1,60.05,60.05,5.0,1.0,1,0.0,1.0,1,2017-07-06,2017-07-06,Maranhão,65380,65000,424,1,30.0,1.0
248,00a78b45ea275348c1a8081bef9ab61b,1,182.29,182.29,4.0,1.0,1,1.0,10.0,1,2017-12-29,2017-12-29,São Paulo,13453,01000,248,1,30.0,1.0
249,00a7d14cb10e11b7f7d65120a7e3942f,1,64.42,64.42,2.0,1.0,1,0.0,1.0,1,2017-04-12,2017-04-12,São Paulo,2555,01000,509,1,30.0,1.0
250,00a9fd000ff87bb48b989df819c418f5,1,57.93,57.93,5.0,1.0,1,0.0,1.0,1,2018-03-20,2018-03-20,Rio de Janeiro,20551,20000,167,1,30.0,1.0
251,00aafcd186fbd5da867f9b8df04518aa,1,132.48,132.48,1.0,1.0,1,1.0,2.0,1,2018-02-15,2018-02-15,Rio de Janeiro,28360,20000,200,1,30.0,1.0
252,00ab80210f1875276065f3c1911a2110,1,33.37,33.37,5.0,1.0,1,1.0,3.0,1,2018-04-03,2018-04-03,São Paulo,3572,01000,153,1,30.0,1.0
253,00ab8b4d83051d5a41842abe7ff473fc,1,144.66,144.66,5.0,1.0,1,1.0,3.0,1,2017-12-02,2017-12-02,São Paulo,13331,01000,275,1,30.0,1.0
254,00aba8ca6b7a455bcde671692a3f9e51,1,40.6,40.6,5.0,1.0,1,0.0,1.0,1,2017-11-27,2017-11-27,Espírito Santo,29360,29000,280,1,30.0,1.0
255,00ac9cd5c4ad19e16e7c6f6864711737,1,231.45,231.45,5.0,1.0,1,1.0,8.0,1,2017-04-28,2017-04-28,Minas Gerais,37500,30000,493,1,30.0,1.0
256,00ad4e6c01a3039fa1b45eaadb4222e4,1,78.51,78.51,5.0,1.0,1,0.0,1.0,1,2018-06-22,2018-06-22,São Paulo,12570,01000,73,1,30.0,1.0
257,00ad5165112e0e9a91a23b1132716584,1,100.54,100.54,5.0,1.0,1,0.0,1.0,1,2017-03-28,2017-03-28,Rio de Janeiro,20510,20000,524,1,30.0,1.0
258,00adeda9b742746c0c66e10d00ea1b74,1,4296.8,2148.4,1.0,1.0,1,1.0,10.0,1,2017-11-07,2017-11-07,São Paulo,5650,01000,300,1,30.0,1.0
259,00ae50eb5e1d2514f694dee1dcbbd5ae,1,1380.5500000000002,276.11,1.0,1.0,1,1.0,4.0,2,2018-05-10,2018-05-10,São Paulo,4945,01000,116,1,30.0,1.0
260,00ae9ea276a5a4335382c9391059ddf2,1,140.0,140.0,5.0,1.0,1,1.0,7.0,1,2017-09-13,2017-09-13,Espírito Santo,29780,29000,355,1,30.0,1.0
261,00af5c2c9fd47849143be82aea5ab2cf,1,297.52,148.76,5.0,1.0,1,0.0,1.0,1,2018-01-09,2018-01-09,Ceará,63560,60000,237,1,30.0,1.0
262,00b0595d2b0f0b838edb7fbc749ea644,1,138.41,138.41,5.0,1.0,1,1.0,3.0,1,2017-07-29,2017-07-29,Bahia,44700,40000,401,1,30.0,1.0
263,00b0d21952ae29dfe79db614512a27c2,1,418.17,418.17,5.0,1.0,1,0.0,1.0,1,2017-12-08,2017-12-08,Rio de Janeiro,20780,20000,269,1,30.0,1.0
264,00b1066a65657ee1759544f6b61a4e2c,1,129.16,64.58,5.0,1.0,1,0.0,1.0,1,2018-05-11,2018-05-11,São Paulo,5065,01000,115,1,30.0,1.0
265,00b1b0f856eb804d554ceab3d8f1dc35,1,226.14,226.14,1.0,1.0,1,1.0,10.0,1,2018-01-19,2018-01-19,Distrito Federal,72130,70000,227,1,30.0,1.0
266,00b1d2492b4127598629f19a22a32be8,1,146.9,146.9,1.0,1.0,1,1.0,2.0,1,2017-11-23,2017-11-23,São Paulo,5019,01000,284,1,30.0,1.0
267,00b21d737fc7f475c145ca292832385d,1,177.59,177.59,5.0,1.0,1,1.0,3.0,1,2018-02-23,2018-02-23,Minas Gerais,30330,30000,192,1,30.0,1.0
268,00b246520d4904724f9b20188a2ff39b,1,35.05,35.05,5.0,1.0,1,0.0,1.0,1,2018-06-02,2018-06-02,Bahia,45160,40000,93,1,30.0,1.0
269,00b2ca23369b68c4d4105ecea9c0cb93,1,103.27,103.27,5.0,1.0,1,0.0,1.0,1,2018-08-03,2018-08-03,Ceará,62970,60000,31,1,30.0,1.0
270,00b2ee6366438f46105832fd9acaf56f,1,283.54,283.54,5.0,1.0,1,1.0,5.0,1,2018-04-03,2018-04-03,Ceará,60712,60000,153,1,30.0,1.0
271,00b309d0151d92709de70e43d662711b,1,53.13,53.13,4.0,1.0,1,0.0,1.0,1,2017-10-11,2017-10-11,Rio de Janeiro,23595,20000,327,1,30.0,1.0
272,00b5ba65365dad1d25811bf5e45fc983,1,106.16,106.16,5.0,1.0,1,1.0,4.0,1,2017-11-26,2017-11-26,São Paulo,14750,01000,281,1,30.0,1.0
273,00b72937dcd829c0d8ca72ec77cd073c,1,128.59,128.59,5.0,1.0,1,0.0,1.0,1,2017-06-15,2017-06-15,São Paulo,1252,01000,445,1,30.0,1.0
274,00b742e2f6d8fa571cd560007081d53b,1,181.05,181.05,5.0,1.0,1,0.0,1.0,1,2018-06-20,2018-06-20,Minas Gerais,37706,30000,75,1,30.0,1.0
275,00b8076004092a29c2c934570c356fc7,1,223.88,223.88,5.0,1.0,1,0.0,1.0,1,2018-03-20,2018-03-20,São Paulo,4080,01000,167,1,30.0,1.0
276,00b9746bf8ac2964942d8b969f015196,1,94.36,94.36,5.0,1.0,1,1.0,5.0,1,2018-08-01,2018-08-01,Minas Gerais,30190,30000,33,1,30.0,1.0
277,00ba737b18a7996f68cb8a99556bedd4,1,282.28,141.14,1.0,1.0,1,1.0,4.0,1,2017-07-11,2017-07-11,Espírito Santo,29167,29000,419,1,30.0,1.0
278,00bab5c446ba511117719c775a3f78e8,1,45.07,45.07,2.0,1.0,1,0.0,1.0,1,2018-01-14,2018-01-14,São Paulo,11420,01000,232,1,30.0,1.0
279,00bbfe2f540d0cfccbb098d92c503eca,1,77.57,77.57,5.0,1.0,1,0.0,1.0,1,2017-10-29,2017-10-29,Rio de Janeiro,21310,20000,309,1,30.0,1.0
280,00bc6cf36e50f21a8478d86721c07aa5,1,63.61,63.61,5.0,1.0,1,0.0,1.0,1,2018-03-11,2018-03-11,São Paulo,2545,01000,176,1,30.0,1.0
281,00bcc55fd3eb23fc001365c5f0c3c3ba,1,16.78,16.78,4.0,1.0,1,0.0,1.0,1,2018-02-05,2018-02-05,São Paulo,11713,01000,210,1,30.0,1.0
282,00bd169997f142571c113645554663d6,1,45.66,45.66,5.0,1.0,1,1.0,4.0,1,2017-11-21,2017-11-21,Minas Gerais,31155,30000,286,1,30.0,1.0
283,00bd194837f2ad36d45985a6205df78a,1,169.37,169.37,5.0,1.0,1,1.0,2.0,1,2018-04-28,2018-04-28,São Paulo,4405,01000,128,1,30.0,1.0
284,00bd903b65b4c9a1c822887d0b012592,1,121.68,121.68,5.0,1.0,1,0.0,1.0,1,2018-05-18,2018-05-18,Rio de Janeiro,22251,20000,108,1,30.0,1.0
285,00be1845d956d40218db17093f667764,1,37.99,37.99,1.0,1.0,1,1.0,2.0,1,2017-11-24,2017-11-24,Bahia,40420,40000,283,1,30.0,1.0
286,00bfe974afd63b30ed282dc69892fb98,1,253.32,126.66,3.0,1.0,1,0.0,1.0,1,2017-12-28,2017-12-28,São Paulo,13478,01000,249,1,30.0,1.0
287,00c003ed13c76042b78d53fbc26930d0,1,204.24,204.24,4.0,1.0,1,1.0,10.0,1,2017-03-16,2017-03-16,Espírito Santo,29150,29000,536,1,30.0,1.0
288,00c04df1c94e385d57d4a33a2965217c,1,88.94,88.94,5.0,1.0,1,0.0,1.0,1,2018-03-01,2018-03-01,Minas Gerais,35960,30000,186,1,30.0,1.0
289,00c05fe9d2f8b245f1f86fe559175f24,1,388.74,388.74,4.0,1.0,1,0.0,1.0,1,2018-06-14,2018-06-14,Espírito Santo,29176,29000,81,1,30.0,1.0
290,00c07da5ba0e07b4f248a3a373b07476,1,2304.68,2304.68,5.0,1.0,1,1.0,10.0,1,2018-07-27,2018-07-27,Bahia,44700,40000,38,1,30.0,1.0
291,00c0bbc49a530c07c110d269211da046,1,111.32,111.32,5.0,1.0,1,1.0,2.0,1,2017-11-29,2017-11-29,São Paulo,13360,01000,278,1,30.0,1.0
292,00c19498681c665889d1212be870e8df,1,130.15,130.15,5.0,1.0,1,0.0,1.0,1,2017-11-17,2017-11-17,Rio Grande do Sul,94435,90000,290,1,30.0,1.0
293,00c1d73d161e74cfbe78975c1a2ba2ff,1,57.93,57.93,5.0,1.0,1,0.0,1.0,1,2018-04-26,2018-04-26,Rio Grande do Sul,93348,90000,130,1,30.0,1.0
294,00c26c3dd77bb25a0423a2280886b86a,1,36.69,36.69,4.0,1.0,1,0.0,1.0,1,2018-03-04,2018-03-04,Rio de Janeiro,23946,20000,183,1,30.0,1.0
295,00c31de6420048cb3f668c99153debf7,1,73.62,73.62,5.0,1.0,1,0.0,1.0,1,2017-10-31,2017-10-31,São Paulo,13503,01000,307,1,30.0,1.0
296,00c3624c55261d9ce593f30e3815a880,1,828.12,414.06,3.0,1.0,1,1.0,10.0,1,2017-03-18,2017-03-18,Rio Grande do Sul,97573,90000,534,1,30.0,1.0
